sessionId,kwhTotal,dollars,created,ended,startTime,endTime,Charge Duration (h),Day,platform,distance,userId,stationId,locationId,managerVehicle,facilityType,Facility Type
2160036,6.84,0.5,0015-08-31 11:15:41,0015-08-31 15:19:09,11,15,4.06,Mon,android,,48821751,575971,948590,1,4,Others
2305045,6.83,0.67,0015-09-01 15:25:07,0015-09-01 20:06:09,15,20,4.68,Tue,android,,48821751,237105,948590,1,4,Others
9352677,6.58,0.0,0015-09-02 11:13:37,0015-09-02 15:05:10,11,15,3.86,Wed,android,,48821751,237105,948590,1,4,Others
3098369,6.76,0.0,0015-09-03 11:17:38,0015-09-03 15:04:11,11,15,3.78,Thu,android,,48821751,237105,948590,1,4,Others
8642812,6.74,0.5,0015-09-04 11:20:27,0015-09-04 15:53:07,11,15,4.54,Fri,android,,48821751,575971,948590,1,4,Others
5129815,1.97,0.0,0015-09-04 16:51:57,0015-09-04 17:39:08,16,17,0.79,Fri,android,,48821751,575971,948590,1,4,Others
3031046,6.62,0.5,0015-09-08 11:20:25,0015-09-08 15:35:13,11,15,4.25,Tue,android,,48821751,575971,948590,1,4,Others
2821369,6.79,0.5,0015-09-11 11:16:33,0015-09-11 15:24:07,11,15,4.13,Fri,android,,48821751,575971,948590,1,4,Others
4841499,6.75,0.0,0015-09-15 11:17:57,0015-09-15 15:14:10,11,15,3.94,Tue,android,,48821751,575971,948590,1,4,Others
1938872,6.7,0.58,0015-09-16 15:28:54,0015-09-16 20:07:08,15,20,4.64,Wed,android,,48821751,575971,948590,1,4,Others
9498923,6.7,0.5,0015-09-17 11:22:57,0015-09-17 15:48:07,11,15,4.42,Thu,android,,48821751,237105,948590,1,4,Others
4482692,6.69,0.0,0015-09-18 11:22:44,0015-09-18 15:20:11,11,15,3.96,Fri,android,,48821751,237105,948590,1,4,Others
4676726,2.88,0.0,0015-09-21 11:27:14,0015-09-21 12:22:09,11,12,0.92,Mon,android,,48821751,237105,948590,1,4,Others
2010414,6.88,0.5,0015-09-28 11:19:11,0015-09-28 15:21:08,11,15,4.03,Mon,android,,48821751,575971,948590,1,4,Others
7249349,6.62,0.5,0015-09-29 11:23:03,0015-09-29 15:24:09,11,15,4.02,Tue,android,,48821751,575971,948590,1,4,Others
4087293,6.64,4.75,0015-09-30 11:23:13,0015-09-30 20:10:10,11,20,8.78,Wed,android,,48821751,237105,948590,1,4,Others
5201465,6.6,0.0,0015-10-01 11:23:12,0015-10-01 15:15:09,11,15,3.87,Thu,android,,48821751,237105,948590,1,4,Others
5956611,6.7,0.0,0015-10-02 11:19:57,0015-10-02 15:09:07,11,15,3.82,Fri,android,,48821751,575971,948590,1,4,Others
3194199,7.13,0.0,0015-06-30 12:57:38,0015-06-30 16:02:05,12,16,3.07,Tue,android,24.5192012,24478344,995505,868085,1,3,R&D
1398503,6.97,0.0,0015-07-02 12:22:15,0015-07-02 15:21:05,12,15,2.98,Thu,android,24.5192012,24478344,932939,868085,1,3,R&D
1061894,7.08,0.0,0015-07-06 12:42:54,0015-07-06 15:38:07,12,15,2.92,Mon,android,24.5192012,24478344,489543,868085,1,3,R&D
9576603,6.95,0.0,0015-07-07 12:44:07,0015-07-07 15:40:14,12,15,2.94,Tue,android,24.5192012,24478344,489543,868085,1,3,R&D
2038261,7.05,0.0,0015-07-08 13:29:07,0015-07-08 16:55:11,13,16,3.43,Wed,android,24.5192012,24478344,932939,868085,1,3,R&D
3888339,7.09,0.0,0015-07-09 13:35:56,0015-07-09 17:16:05,13,17,3.67,Thu,android,24.5192012,24478344,932939,868085,1,3,R&D
6295259,6.96,0.0,0015-07-10 12:30:16,0015-07-10 16:28:06,12,16,3.96,Fri,android,24.5192012,24478344,489543,868085,1,3,R&D
9752578,6.96,0.0,0015-07-13 13:03:51,0015-07-13 15:54:06,13,15,2.84,Mon,android,24.5192012,24478344,995505,868085,1,3,R&D
9677284,7.15,0.0,0015-07-14 13:19:03,0015-07-14 16:18:05,13,16,2.98,Tue,android,24.5192012,24478344,995505,868085,1,3,R&D
9611243,6.83,0.0,0015-07-15 12:56:48,0015-07-15 16:21:05,12,16,3.4,Wed,android,24.5192012,24478344,664306,868085,1,3,R&D
2238454,6.47,0.0,0015-07-16 12:33:23,0015-07-16 15:11:05,12,15,2.63,Thu,android,24.5192012,24478344,664306,868085,1,3,R&D
9355910,6.44,0.0,0015-07-17 12:42:54,0015-07-17 15:56:05,12,15,3.22,Fri,android,24.5192012,24478344,664306,868085,1,3,R&D
2236348,6.49,0.0,0015-07-20 12:38:52,0015-07-20 15:17:06,12,15,2.64,Mon,android,24.5192012,24478344,489543,868085,1,3,R&D
9588433,6.39,0.0,0015-07-21 12:50:53,0015-07-21 16:04:06,12,16,3.22,Tue,android,24.5192012,24478344,664306,868085,1,3,R&D
8105306,6.72,0.0,0015-07-22 12:39:19,0015-07-22 16:04:06,12,16,3.41,Wed,android,24.5192012,24478344,995505,868085,1,3,R&D
5722456,6.48,0.0,0015-07-23 12:37:42,0015-07-23 15:35:07,12,15,2.96,Thu,android,24.5192012,24478344,489543,868085,1,3,R&D
1425634,6.22,0.0,0015-07-24 12:27:41,0015-07-24 14:58:07,12,14,2.51,Fri,android,24.5192012,24478344,489543,868085,1,3,R&D
3794094,2.34,0.0,0015-07-28 20:21:40,0015-07-28 21:07:08,20,21,0.76,Tue,android,24.5192012,24478344,995505,868085,1,3,R&D
8872220,4.36,0.0,0015-07-29 12:50:08,0015-07-29 14:18:06,12,14,1.47,Wed,android,24.5192012,24478344,489543,868085,1,3,R&D
8179643,2.75,0.0,0015-07-29 14:45:31,0015-07-29 16:09:07,14,16,1.39,Wed,android,24.5192012,24478344,489543,868085,1,3,R&D
2274589,6.93,0.0,0015-07-30 12:56:46,0015-07-30 16:25:13,12,16,3.47,Thu,android,24.5192012,24478344,664306,868085,1,3,R&D
6386904,6.77,0.0,0015-07-31 12:28:06,0015-07-31 15:08:06,12,15,2.67,Fri,android,24.5192012,24478344,932939,868085,1,3,R&D
3360342,6.97,0.0,0015-08-03 12:54:58,0015-08-03 15:27:06,12,15,2.54,Mon,android,24.5192012,24478344,995505,868085,1,3,R&D
6536662,1.73,0.0,0015-08-03 17:30:31,0015-08-03 19:13:11,17,19,1.71,Mon,android,24.5192012,24478344,932939,868085,1,3,R&D
8017194,6.56,0.0,0015-08-04 11:50:37,0015-08-04 14:24:07,11,14,2.56,Tue,android,24.5192012,24478344,932939,868085,1,3,R&D
9044877,6.79,0.0,0015-08-05 12:52:46,0015-08-05 15:40:07,12,15,2.79,Wed,android,24.5192012,24478344,489543,868085,1,3,R&D
4737558,6.47,0.0,0015-08-06 11:58:13,0015-08-06 14:30:08,11,14,2.53,Thu,android,24.5192012,24478344,664306,868085,1,3,R&D
2839183,6.91,0.0,0015-08-07 11:51:29,0015-08-07 14:23:07,11,14,2.53,Fri,android,24.5192012,24478344,489543,868085,1,3,R&D
9546148,6.8,0.0,0015-08-10 11:56:45,0015-08-10 14:58:06,11,14,3.02,Mon,android,24.5192012,24478344,664306,868085,1,3,R&D
4069751,6.92,0.0,0015-08-11 11:55:09,0015-08-11 15:36:07,11,15,3.68,Tue,android,24.5192012,24478344,664306,868085,1,3,R&D
4615678,5.08,0.0,0015-08-12 11:41:04,0015-08-12 13:48:07,11,13,2.12,Wed,android,24.5192012,24478344,569886,868085,1,3,R&D
1821204,6.94,0.0,0015-08-13 12:00:39,0015-08-13 14:56:07,12,14,2.92,Thu,android,24.5192012,24478344,489543,868085,1,3,R&D
7234316,7.03,0.0,0015-08-14 11:53:02,0015-08-14 14:37:07,11,14,2.73,Fri,android,24.5192012,24478344,932939,868085,1,3,R&D
2174600,6.97,0.0,0015-08-17 12:23:57,0015-08-17 15:40:07,12,15,3.27,Mon,android,24.5192012,24478344,664306,868085,1,3,R&D
3951594,7.11,0.0,0015-08-18 16:56:10,0015-08-18 19:53:06,16,19,2.95,Tue,android,24.5192012,24478344,664306,868085,1,3,R&D
5451783,5.87,0.0,0015-08-19 12:31:07,0015-08-19 14:26:06,12,14,1.92,Wed,android,24.5192012,24478344,489543,868085,1,3,R&D
5691703,7.09,0.0,0015-08-20 12:26:45,0015-08-20 15:42:06,12,15,3.26,Thu,android,24.5192012,24478344,664306,868085,1,3,R&D
2298799,7.0,0.0,0015-08-21 13:02:20,0015-08-21 16:41:07,13,16,3.65,Fri,android,24.5192012,24478344,489543,868085,1,3,R&D
6730124,7.08,0.0,0015-08-24 12:49:06,0015-08-24 15:36:05,12,15,2.78,Mon,android,24.5192012,24478344,664306,868085,1,3,R&D
9839718,7.01,0.0,0015-08-25 12:43:08,0015-08-25 15:17:05,12,15,2.57,Tue,android,24.5192012,24478344,664306,868085,1,3,R&D
5281735,6.43,0.0,0015-08-26 12:39:13,0015-08-26 15:48:06,12,15,3.15,Wed,android,24.5192012,24478344,664306,868085,1,3,R&D
2856200,6.87,0.0,0015-08-27 12:26:20,0015-08-27 15:49:06,12,15,3.38,Thu,android,24.5192012,24478344,489543,868085,1,3,R&D
6335954,6.86,0.0,0015-08-28 12:21:37,0015-08-28 15:27:06,12,15,3.09,Fri,android,24.5192012,24478344,489543,868085,1,3,R&D
9167311,7.09,0.0,0015-08-31 12:44:03,0015-08-31 16:08:09,12,16,3.4,Mon,android,24.5192012,24478344,489543,868085,1,3,R&D
7149193,6.95,0.0,0015-09-01 12:29:36,0015-09-01 15:00:11,12,15,2.51,Tue,android,24.5192012,24478344,664306,868085,1,3,R&D
1484646,7.04,0.0,0015-09-02 12:49:45,0015-09-02 15:30:13,12,15,2.67,Wed,android,24.5192012,24478344,932939,868085,1,3,R&D
9836964,6.55,0.0,0015-09-03 12:28:34,0015-09-03 15:59:07,12,15,3.51,Thu,android,24.5192012,24478344,489543,868085,1,3,R&D
3030325,6.97,0.0,0015-09-08 12:42:43,0015-09-08 15:49:08,12,15,3.11,Tue,android,24.5192012,24478344,664306,868085,1,3,R&D
2871937,3.69,0.0,0015-09-11 19:28:24,0015-09-11 20:37:07,19,20,1.15,Fri,android,24.5192012,24478344,664306,868085,1,3,R&D
2886823,6.89,0.0,0015-09-14 12:44:43,0015-09-14 15:28:10,12,15,2.72,Mon,android,24.5192012,24478344,489543,868085,1,3,R&D
4824131,6.86,0.0,0015-09-15 12:42:56,0015-09-15 16:40:12,12,16,3.95,Tue,android,24.5192012,24478344,489543,868085,1,3,R&D
8348273,6.82,0.0,0015-09-16 12:52:42,0015-09-16 15:59:10,12,15,3.11,Wed,android,24.5192012,24478344,932939,868085,1,3,R&D
7320834,6.17,0.0,0015-09-17 20:09:43,0015-09-17 22:11:08,20,22,2.02,Thu,android,24.5192012,24478344,569886,868085,1,3,R&D
5597175,6.94,0.0,0015-09-18 12:33:04,0015-09-18 16:02:09,12,16,3.48,Fri,android,24.5192012,24478344,664306,868085,1,3,R&D
6082637,6.4,0.0,0015-09-21 12:45:48,0015-09-21 16:14:07,12,16,3.47,Mon,android,24.5192012,24478344,932939,868085,1,3,R&D
7144595,6.71,0.0,0015-09-22 12:51:05,0015-09-22 15:44:10,12,15,2.88,Tue,android,24.5192012,24478344,664306,868085,1,3,R&D
4628069,6.82,0.0,0015-09-23 15:10:41,0015-09-23 18:08:07,15,18,2.96,Wed,android,24.5192012,24478344,932939,868085,1,3,R&D
1353214,4.35,0.0,0015-09-24 13:06:49,0015-09-24 14:29:09,13,14,1.37,Thu,android,24.5192012,24478344,664306,868085,1,3,R&D
4781445,6.84,0.0,0015-09-25 12:45:01,0015-09-25 16:17:05,12,16,3.53,Fri,android,24.5192012,24478344,664306,868085,1,3,R&D
4632555,6.4,0.0,0015-09-25 17:12:23,0015-09-25 20:52:06,17,20,3.66,Fri,android,24.5192012,24478344,664306,868085,1,3,R&D
7337618,6.71,0.0,0015-09-29 12:42:28,0015-09-29 15:34:07,12,15,2.86,Tue,android,24.5192012,24478344,664306,868085,1,3,R&D
4929072,6.37,0.0,0015-09-30 12:43:53,0015-09-30 15:13:06,12,15,2.49,Wed,android,24.5192012,24478344,664306,868085,1,3,R&D
6059087,6.77,0.0,0015-10-01 12:41:29,0015-10-01 15:56:06,12,15,3.24,Thu,android,24.5192012,24478344,932939,868085,1,3,R&D
4586284,6.9,0.0,0015-10-02 12:29:46,0015-10-02 16:04:08,12,16,3.57,Fri,android,24.5192012,24478344,489543,868085,1,3,R&D
7422679,6.7,0.0,0015-06-18 17:18:06,0015-06-18 19:36:07,17,19,2.3,Thu,ios,1.1321908,81701631,623134,620906,1,3,R&D
9572956,6.43,0.0,0015-06-19 11:11:46,0015-06-19 13:42:15,11,13,2.51,Fri,ios,1.1321908,81701631,623134,620906,1,3,R&D
2821715,6.41,0.0,0015-06-22 11:12:59,0015-06-22 14:07:06,11,14,2.9,Mon,ios,1.1321908,81701631,623134,620906,1,3,R&D
8806485,6.44,0.0,0015-06-24 11:00:31,0015-06-24 14:05:10,11,14,3.08,Wed,ios,1.1321908,81701631,623134,620906,1,3,R&D
4070411,5.66,0.0,0015-07-06 16:02:27,0015-07-06 19:49:05,16,19,3.78,Mon,ios,1.1321908,81701631,623134,620906,1,3,R&D
9158871,5.64,0.0,0015-07-07 10:53:41,0015-07-07 13:37:06,10,13,2.72,Tue,ios,1.1321908,81701631,623134,620906,1,3,R&D
1078251,4.16,0.0,0015-07-08 17:35:50,0015-07-08 19:49:05,17,19,2.22,Wed,ios,1.1321908,81701631,623134,620906,1,3,R&D
3494987,6.53,0.0,0015-07-15 10:57:55,0015-07-15 14:19:05,10,14,3.35,Wed,ios,1.1321908,81701631,623134,620906,1,3,R&D
5455538,4.3,0.0,0015-07-16 17:01:52,0015-07-16 20:11:07,17,20,3.15,Thu,ios,1.1321908,81701631,134427,620906,1,3,R&D
4486498,6.73,0.0,0015-08-13 16:36:41,0015-08-13 20:10:09,16,20,3.56,Thu,ios,1.1321908,81701631,134427,620906,1,3,R&D
5078239,6.4,0.0,0015-09-23 11:39:53,0015-09-23 15:24:08,11,15,3.74,Wed,ios,1.1321908,81701631,623134,620906,1,3,R&D
3518060,6.09,0.0,0015-06-25 11:37:32,0015-06-25 13:56:05,11,13,2.31,Thu,ios,24.5192012,50986683,664306,868085,1,3,R&D
3127700,6.04,0.0,0015-06-26 12:23:23,0015-06-26 14:26:14,12,14,2.05,Fri,ios,24.5192012,50986683,664306,868085,1,3,R&D
9704798,5.98,1.25,0015-06-29 11:53:15,0015-06-29 17:08:05,11,17,5.25,Mon,ios,24.5192012,50986683,664306,868085,1,3,R&D
8302055,5.99,0.0,0015-06-30 18:05:25,0015-06-30 21:38:05,18,21,3.54,Tue,ios,24.5192012,50986683,932939,868085,1,3,R&D
7158415,4.15,0.0,0015-07-01 11:26:02,0015-07-01 12:43:05,11,12,1.28,Wed,ios,24.5192012,50986683,664306,868085,1,3,R&D
7000974,2.9,0.0,0015-07-01 16:39:55,0015-07-01 18:52:05,16,18,2.2,Wed,ios,24.5192012,50986683,489543,868085,1,3,R&D
4581715,5.98,0.0,0015-07-02 11:43:28,0015-07-02 15:17:06,11,15,3.56,Thu,ios,24.5192012,50986683,664306,868085,1,3,R&D
1643397,6.1,0.0,0015-07-06 11:55:55,0015-07-06 14:00:16,11,14,2.07,Mon,ios,24.5192012,50986683,664306,868085,1,3,R&D
2706241,5.97,0.0,0015-07-07 11:53:46,0015-07-07 14:42:05,11,14,2.81,Tue,ios,24.5192012,50986683,569886,868085,1,3,R&D
1740439,6.02,0.0,0015-07-08 16:27:29,0015-07-08 20:07:06,16,20,3.66,Wed,ios,24.5192012,50986683,569886,868085,1,3,R&D
1298426,5.83,0.0,0015-07-09 17:41:06,0015-07-09 20:38:06,17,20,2.95,Thu,ios,24.5192012,50986683,569886,868085,1,3,R&D
3504735,5.99,0.5,0015-07-10 11:59:43,0015-07-10 16:15:11,11,16,4.26,Fri,ios,24.5192012,50986683,569886,868085,1,3,R&D
8602162,5.92,0.0,0015-07-22 12:10:37,0015-07-22 14:15:14,12,14,2.08,Wed,ios,24.5192012,50986683,664306,868085,1,3,R&D
9065363,6.0,0.0,0015-07-23 11:42:54,0015-07-23 14:27:08,11,14,2.74,Thu,ios,24.5192012,50986683,569886,868085,1,3,R&D
7415604,5.9,3.5,0015-07-24 11:41:50,0015-07-24 19:13:07,11,19,7.52,Fri,ios,24.5192012,50986683,569886,868085,1,3,R&D
8804339,5.68,0.0,0015-07-27 14:18:33,0015-07-27 16:18:06,14,16,1.99,Mon,ios,24.5192012,50986683,489543,868085,1,3,R&D
6530280,6.16,0.75,0015-07-28 11:59:55,0015-07-28 16:47:07,11,16,4.79,Tue,ios,24.5192012,50986683,664306,868085,1,3,R&D
6367856,5.88,0.0,0015-07-30 11:59:56,0015-07-30 13:55:09,11,13,1.92,Thu,ios,24.5192012,50986683,569886,868085,1,3,R&D
6178449,6.09,0.0,0015-08-03 11:37:05,0015-08-03 14:41:06,11,14,3.07,Mon,ios,24.5192012,50986683,569886,868085,1,3,R&D
6271355,5.98,0.0,0015-08-05 12:21:36,0015-08-05 14:23:12,12,14,2.03,Wed,ios,24.5192012,50986683,569886,868085,1,3,R&D
6288731,6.1,0.0,0015-08-10 11:43:50,0015-08-10 14:49:07,11,14,3.09,Mon,ios,24.5192012,50986683,569886,868085,1,3,R&D
6531243,6.05,0.0,0015-08-13 11:39:23,0015-08-13 13:42:06,11,13,2.05,Thu,ios,24.5192012,50986683,569886,868085,1,3,R&D
8341254,5.98,0.0,0015-08-14 11:40:27,0015-08-14 15:09:07,11,15,3.48,Fri,ios,24.5192012,50986683,638536,868085,1,3,R&D
3726842,6.09,0.0,0015-08-17 11:50:44,0015-08-17 14:33:06,11,14,2.71,Mon,ios,24.5192012,50986683,569886,868085,1,3,R&D
3348533,6.08,0.0,0015-08-18 12:06:40,0015-08-18 15:52:06,12,15,3.76,Tue,ios,24.5192012,50986683,569886,868085,1,3,R&D
9258340,6.18,0.0,0015-08-19 12:00:43,0015-08-19 14:12:07,12,14,2.19,Wed,ios,24.5192012,50986683,664306,868085,1,3,R&D
7758883,6.15,0.0,0015-08-20 12:27:05,0015-08-20 16:17:07,12,16,3.83,Thu,ios,24.5192012,50986683,569886,868085,1,3,R&D
7377367,4.24,0.0,0015-08-20 17:35:33,0015-08-20 19:02:07,17,19,1.44,Thu,ios,24.5192012,50986683,932939,868085,1,3,R&D
8182678,6.1,0.0,0015-08-21 11:33:27,0015-08-21 13:37:08,11,13,2.06,Fri,ios,24.5192012,50986683,664306,868085,1,3,R&D
8559737,5.94,0.0,0015-08-24 11:56:20,0015-08-24 14:47:06,11,14,2.85,Mon,ios,24.5192012,50986683,569886,868085,1,3,R&D
7692376,5.95,0.0,0015-08-26 11:49:26,0015-08-26 15:43:06,11,15,3.89,Wed,ios,24.5192012,50986683,569886,868085,1,3,R&D
1827997,5.95,0.0,0015-08-27 12:02:30,0015-08-27 15:48:06,12,15,3.76,Thu,ios,24.5192012,50986683,664306,868085,1,3,R&D
4398332,5.72,0.0,0015-08-28 12:40:08,0015-08-28 14:27:07,12,14,1.78,Fri,ios,24.5192012,50986683,569886,868085,1,3,R&D
1417888,6.01,0.0,0015-08-31 12:06:59,0015-08-31 16:03:08,12,16,3.94,Mon,ios,24.5192012,50986683,664306,868085,1,3,R&D
3925553,5.93,0.0,0015-09-01 11:42:03,0015-09-01 14:43:07,11,14,3.02,Tue,ios,24.5192012,50986683,569886,868085,1,3,R&D
5930618,6.06,0.0,0015-09-02 12:10:32,0015-09-02 14:07:13,12,14,1.94,Wed,ios,24.5192012,50986683,664306,868085,1,3,R&D
5050769,6.19,0.0,0015-09-03 12:14:54,0015-09-03 15:25:08,12,15,3.17,Thu,ios,24.5192012,50986683,569886,868085,1,3,R&D
3792280,5.9,0.0,0015-09-08 11:52:17,0015-09-08 14:38:14,11,14,2.77,Tue,ios,24.5192012,50986683,569886,868085,1,3,R&D
9814376,5.94,0.0,0015-09-09 11:56:08,0015-09-09 14:42:09,11,14,2.77,Wed,ios,24.5192012,50986683,664306,868085,1,3,R&D
1216235,5.89,0.0,0015-09-10 12:14:34,0015-09-10 14:26:08,12,14,2.19,Thu,ios,24.5192012,50986683,664306,868085,1,3,R&D
4961619,5.59,0.0,0015-09-11 12:18:09,0015-09-11 14:23:07,12,14,2.08,Fri,ios,24.5192012,50986683,664306,868085,1,3,R&D
8412002,5.97,0.5,0015-09-14 12:20:51,0015-09-14 16:39:07,12,16,4.3,Mon,ios,24.5192012,50986683,664306,868085,1,3,R&D
7192364,5.68,0.0,0015-09-15 12:14:18,0015-09-15 16:06:06,12,16,3.86,Tue,ios,24.5192012,50986683,569886,868085,1,3,R&D
4579152,5.84,0.0,0015-09-16 12:02:36,0015-09-16 14:14:07,12,14,2.19,Wed,ios,24.5192012,50986683,489543,868085,1,3,R&D
8643445,5.77,0.0,0015-09-17 12:19:29,0015-09-17 14:25:12,12,14,2.1,Thu,ios,24.5192012,50986683,569886,868085,1,3,R&D
5013939,5.46,0.0,0015-09-17 17:24:08,0015-09-17 19:45:13,17,19,2.35,Thu,ios,24.5192012,50986683,569886,868085,1,3,R&D
3199216,5.87,0.0,0015-09-21 11:53:18,0015-09-21 15:05:13,11,15,3.2,Mon,ios,24.5192012,50986683,664306,868085,1,3,R&D
6502246,5.87,1.67,0015-09-23 11:54:49,0015-09-23 17:38:09,11,17,5.72,Wed,ios,24.5192012,50986683,489543,868085,1,3,R&D
6246996,6.0,0.0,0015-09-24 13:13:02,0015-09-24 16:36:09,13,16,3.39,Thu,ios,24.5192012,50986683,489543,868085,1,3,R&D
1120511,5.84,0.0,0015-09-28 12:13:31,0015-09-28 14:22:05,12,14,2.14,Mon,ios,24.5192012,50986683,489543,868085,1,3,R&D
9461407,6.97,0.0,0015-06-26 14:49:43,0015-06-26 17:23:05,14,17,2.56,Fri,ios,,86810130,664306,868085,0,3,R&D
4126514,7.88,0.0,0015-06-29 14:22:30,0015-06-29 17:05:07,14,17,2.71,Mon,ios,,86810130,638536,868085,0,3,R&D
7341758,7.0,0.0,0015-06-30 12:41:12,0015-06-30 15:59:05,12,15,3.3,Tue,ios,,86810130,569886,868085,0,3,R&D
6522619,6.96,0.0,0015-07-01 12:43:41,0015-07-01 15:12:05,12,15,2.47,Wed,ios,,86810130,569886,868085,0,3,R&D
2038457,1.24,0.0,0015-07-01 16:42:13,0015-07-01 18:02:05,16,18,1.33,Wed,ios,,86810130,638536,868085,0,3,R&D
5270775,7.04,0.0,0015-07-07 13:17:39,0015-07-07 16:33:05,13,16,3.26,Tue,ios,,86810130,995505,868085,0,3,R&D
2118930,7.04,0.0,0015-07-08 13:15:25,0015-07-08 16:06:14,13,16,2.85,Wed,ios,,86810130,569886,868085,0,3,R&D
7346985,6.81,0.0,0015-07-09 14:03:58,0015-07-09 16:31:05,14,16,2.45,Thu,ios,,86810130,995505,868085,0,3,R&D
9505340,6.98,0.0,0015-07-10 12:59:58,0015-07-10 16:55:13,12,16,3.92,Fri,ios,,86810130,638536,868085,0,3,R&D
6353290,7.9,0.0,0015-07-13 13:22:13,0015-07-13 16:22:05,13,16,3.0,Mon,ios,,86810130,638536,868085,0,3,R&D
5117874,7.02,0.0,0015-07-14 17:12:27,0015-07-14 20:19:04,17,20,3.11,Tue,ios,,86810130,664306,868085,0,3,R&D
8507936,6.95,0.0,0015-07-15 13:21:37,0015-07-15 16:00:12,13,16,2.64,Wed,ios,,86810130,489543,868085,0,3,R&D
5223435,7.03,0.0,0015-07-16 13:30:23,0015-07-16 16:53:07,13,16,3.38,Thu,ios,,86810130,489543,868085,0,3,R&D
7466345,1.43,0.0,0015-07-16 17:11:13,0015-07-16 18:10:11,17,18,0.98,Thu,ios,,86810130,664306,868085,0,3,R&D
7239535,6.71,0.0,0015-07-17 14:31:11,0015-07-17 17:32:06,14,17,3.02,Fri,ios,,86810130,489543,868085,0,3,R&D
1607996,8.26,0.0,0015-07-20 13:27:45,0015-07-20 16:23:15,13,16,2.92,Mon,ios,,86810130,569886,868085,0,3,R&D
7380586,7.0,0.0,0015-07-22 13:07:56,0015-07-22 15:32:05,13,15,2.4,Wed,ios,,86810130,638536,868085,0,3,R&D
7735461,6.84,0.0,0015-07-23 13:56:03,0015-07-23 17:46:06,13,17,3.83,Thu,ios,,86810130,932939,868085,0,3,R&D
5811970,7.11,0.0,0015-07-27 15:54:02,0015-07-27 18:53:06,15,18,2.98,Mon,ios,,86810130,569886,868085,0,3,R&D
1913390,6.9,0.0,0015-07-28 14:47:32,0015-07-28 17:18:08,14,17,2.51,Tue,ios,,86810130,569886,868085,0,3,R&D
3662369,6.96,0.0,0015-07-29 15:42:20,0015-07-29 18:17:11,15,18,2.58,Wed,ios,,86810130,932939,868085,0,3,R&D
5348674,7.03,0.0,0015-07-30 13:38:20,0015-07-30 16:25:13,13,16,2.78,Thu,ios,,86810130,489543,868085,0,3,R&D
5780749,7.39,0.0,0015-08-03 14:04:32,0015-08-03 16:22:06,14,16,2.29,Mon,ios,,86810130,489543,868085,0,3,R&D
9654140,7.03,0.0,0015-08-04 13:43:36,0015-08-04 16:06:06,13,16,2.38,Tue,ios,,86810130,664306,868085,0,3,R&D
9473291,1.03,0.0,0015-08-04 16:42:21,0015-08-04 17:40:14,16,17,0.96,Tue,ios,,86810130,664306,868085,0,3,R&D
2631577,6.77,0.0,0015-08-05 14:30:40,0015-08-05 16:44:06,14,16,2.22,Wed,ios,,86810130,569886,868085,0,3,R&D
1888942,6.88,0.0,0015-08-06 13:07:25,0015-08-06 15:49:06,13,15,2.69,Thu,ios,,86810130,562656,481066,0,2,Office
4798696,8.13,0.0,0015-08-17 13:03:28,0015-08-17 16:01:11,13,16,2.96,Mon,ios,,86810130,995505,868085,0,3,R&D
7974776,7.03,0.0,0015-08-18 13:07:17,0015-08-18 16:13:07,13,16,3.1,Tue,ios,,86810130,664306,868085,0,3,R&D
2559012,6.95,0.0,0015-08-20 13:25:13,0015-08-20 16:21:07,13,16,2.93,Thu,ios,,86810130,489543,868085,0,3,R&D
1754370,6.8,0.0,0015-08-21 13:08:30,0015-08-21 16:23:12,13,16,3.25,Fri,ios,,86810130,569886,868085,0,3,R&D
5014400,6.76,0.0,0015-08-24 13:21:56,0015-08-24 16:12:05,13,16,2.84,Mon,ios,,86810130,995505,868085,0,3,R&D
8988196,6.83,0.0,0015-08-25 13:53:18,0015-08-25 17:07:06,13,17,3.23,Tue,ios,,86810130,932939,868085,0,3,R&D
6497734,6.86,0.0,0015-08-26 15:08:00,0015-08-26 18:50:08,15,18,3.7,Wed,ios,,86810130,995505,868085,0,3,R&D
2908890,6.73,0.0,0015-08-28 14:09:36,0015-08-28 17:22:05,14,17,3.21,Fri,ios,,86810130,638536,868085,0,3,R&D
4707547,7.96,0.0,0015-08-31 13:26:30,0015-08-31 16:52:07,13,16,3.43,Mon,ios,,86810130,932939,868085,0,3,R&D
1642831,7.01,0.0,0015-09-01 13:27:09,0015-09-01 16:03:06,13,16,2.6,Tue,ios,,86810130,932939,868085,0,3,R&D
2480694,8.31,0.0,0015-09-02 14:06:51,0015-09-02 16:51:08,14,16,2.74,Wed,ios,,86810130,489543,868085,0,3,R&D
8769357,6.96,0.0,0015-09-03 10:48:35,0015-09-03 13:35:09,10,13,2.78,Thu,ios,,86810130,562656,481066,0,2,Office
5911070,7.75,0.0,0015-09-04 14:09:38,0015-09-04 16:42:07,14,16,2.54,Fri,ios,,86810130,664306,868085,0,3,R&D
9299643,7.78,0.0,0015-09-09 14:53:33,0015-09-09 17:28:09,14,17,2.58,Wed,ios,,86810130,569886,868085,0,3,R&D
1973422,7.05,0.0,0015-09-10 13:19:55,0015-09-10 16:02:07,13,16,2.7,Thu,ios,,86810130,932939,868085,0,3,R&D
8381517,6.95,0.0,0015-09-11 13:04:57,0015-09-11 15:50:12,13,15,2.75,Fri,ios,,86810130,569886,868085,0,3,R&D
